StreetAddress,City,ZipCode,CountryFull
"Langenhorner Chaussee 77",Grub,83313,Germany
"Heinrich Heine Platz 34",Nordhausen,99722,Germany
"Luckenwalder Strasse 35",Pohle,31867,Germany
"Guentzelstrasse 82",Grebenhain,36355,Germany
"Prager Str 83",Freising,85319,Germany
"Jahnstrasse 69",Bruck,92432,Germany
"Fontenay 58",Marktleugast,95350,Germany
"Meinekestraße 57",Belm,49191,Germany
"Flotowstr. 42",Bobbau,06766,Germany
"Landhausstraße 66",Lichtenau,33165,Germany
"Bayreuther Strasse 9","Reutlingen Gönningen",72768,Germany
"Bayreuther Strasse 91","Ulm Grimmelfingen",89081,Germany
"Hollander Strasse 79",Hinterweidenthal,66999,Germany
"Koepenicker Str. 2",Weiden,92606,Germany
"Lietzensee-Ufer 78",Großenhain,01552,Germany
"Bleibtreustrasse 19",Herzebrock-Clarholz,33442,Germany
"Heinrich Heine Platz 93","Bad Langensalza",99941,Germany
"Unter den Linden 11",Schwerin,19002,Germany
"Kurfürstenstraße 95",Albershausen,73095,Germany
"Messedamm 54",Dresden,01169,Germany
"Fontenay 91",Stockheim,96338,Germany
"Lietzenburger Straße 14",Andervenne,49832,Germany
"Luetzowplatz 37",Geichlingen,54675,Germany
"Kirchenallee 5",Niederwinkling,94559,Germany
"Schillerstrasse 49",Aindling,86447,Germany
"Pasewalker Straße 69",Hügelsheim,76549,Germany
"Bayreuther Strasse 96","Reutlingen Südstadt",72766,Germany
"Kantstrasse 54",Nürnberg,90473,Germany
"Brandenburgische Strasse 42",Schweighofen,76889,Germany
"Leipziger Straße 55",Hehlen,37619,Germany
"Stuttgarter Platz 14",Sessenbach,56237,Germany
"Jahnstrasse 37",Unterreit,83567,Germany
"Ellmenreichstrasse 13",Eggolsheim,91330,Germany
"Jenaer Strasse 22","Mülheim an der Ruhr",45481,Germany
"Budapester Straße 1",Braunfels,35619,Germany
"Schillerstrasse 79",Allershausen,85391,Germany
"Fasanenstrasse 2","Hamburg Rissen",22559,Germany
"Fasanenstrasse 1","Hamburg Rahlstedt",22145,Germany
"Brandenburgische Str 63",Odenbach,67748,Germany
"An der Schillingbrucke 87",Steinheim,32839,Germany
"Ufnau Strasse 62",Nesselwang,87481,Germany
"Charlottenstrasse 74",Dresden,01292,Germany
"Augsburger Strasse 54",Sassen,56767,Germany
"Jahnstrasse 17",Bruckmühl,83047,Germany
"Feldstrasse 20",Aulosen,39615,Germany
"Motzstr. 1",Dörrebach,55444,Germany
"Gotthardstrasse 69",Chemnitz,09112,Germany
"Bissingzeile 53",Helgoland,27490,Germany
"Kastanienallee 31",Groven,25774,Germany
"Storkower Strasse 30",Bassenheim,56220,Germany
"Kurfürstenstraße 91",Mutlangen,73557,Germany
"Leipziger Strasse 20","Bielefeld Sieker",33605,Germany
"Spresstrasse 66","Bielefeld Großdornberg",33619,Germany
"Fugger Strasse 25",Leipzig,04001,Germany
"Esplanade 4",Donaustauf,93093,Germany
"Schaarsteinweg 24",Michelsneukirchen,93185,Germany
"Boxhagener Str. 23","Hamburg Groß Borstel",22335,Germany
"Kieler Strasse 24",Lohkirchen,84494,Germany
"Ufnau Strasse 60",Kaufbeuren,87571,Germany
"Jahnstrasse 51",Rimsting,83253,Germany
"Rankestraße 62",Neuburg,86623,Germany
"Kurfürstendamm 97","Seeheilbad Graal-Müritz",18175,Germany
"Alter Wall 58",Lohr,97802,Germany
"Rankestraße 92",Brunnen,86564,Germany
"Augsburger Straße 86","Hattingen Bredenscheid-Stüter",45527,Germany
"Ufnau Strasse 81",Fellheim,87748,Germany
"Ufnau Strasse 98",Memmingen,87689,Germany
"Motzstr. 77",Wahlheim,55234,Germany
"Mollstrasse 49",Mühltal,64367,Germany
"Brandenburgische Strasse 90",Gauersheim,67294,Germany
"Frankfurter Allee 74","Karlsruhe Weststadt",76133,Germany
"Esplanade 21",Feldkirchen,85619,Germany
"Reeperbahn 11",Putbus,18577,Germany
"Leopoldstraße 39","Berlin Buckow",12349,Germany
"Ellmenreichstrasse 2",Weilersbach,91365,Germany
"Stresemannstr. 57",Beckingen,66695,Germany
"Fischerinsel 76","Viersen Vorst",41749,Germany
"Alt-Moabit 28",Neuruppin,16802,Germany
"Wallstrasse 79",Sinzig,53489,Germany
"Fasanenstrasse 1","Hamburg Lemsahl-Mellingstedt",22397,Germany
"Luebecker Strasse 57",Teublitz,93158,Germany
"Scharnweberstrasse 85","Mannheim Sandhofen",68307,Germany
"Alt Reinickendorf 15",Blaichach,87544,Germany
"Hermannstrasse 72","Heidelberg Kirchheim",69124,Germany
"Schillerstrasse 14",Icking,82055,Germany
"Luetzowplatz 99","Biersdorf am See",54636,Germany
"Lützowplatz 19",Gerolstein,54568,Germany
"Marseiller Strasse 9",Garmisch-Partenkirchen,82454,Germany
"Gotzkowskystrasse 14",Eichelhardt,57612,Germany
"Fischerinsel 79","Mönchengladbach Pesch",41065,Germany
"Waldowstr. 27",Holzkirchen,83601,Germany
"Brandenburgische Str. 99",Erlenbach,97837,Germany
"Augsburger Strasse 47",Neunkirchen,74867,Germany
"Schmarjestrasse 12",Alsleben,06421,Germany
"Wallstrasse 89",Ehlscheid,56581,Germany
"Lange Strasse 77",Ottobrunn,85510,Germany
"Schmarjestrasse 5",Birkenhain,14979,Germany
"Schönwalder Allee 75",Blumenthal,39288,Germany
"Langenhorner Chaussee 3",Laufen,83407,Germany
"Potsdamer Platz 52",Großmehring,85098,Germany
"Luetzowplatz 2",Pickließem,54647,Germany
"Genslerstraße 55","Berlin Tegel",13405,Germany
"Brandenburgische Str 81",Seesbach,55629,Germany
"Konstanzer Strasse 24",Ortenburg,94493,Germany
"Schmarjestrasse 88",Stallwang,94375,Germany
"Jahnstrasse 57",Dorfen,84402,Germany
"Grosse Praesidenten Str. 3",Katzweiler,67734,Germany
"Langenhorner Chaussee 99",Grub,83313,Germany
"Reeperbahn 9",Eibenstock,08306,Germany
"Brandenburgische Straße 21","Berlin Mitte",10117,Germany
"Koenigstrasse 22",Niedersachswerfen,99761,Germany
"Hallesches Ufer 28",Nürtingen,72622,Germany
"Ollenhauer Str. 29","Stuttgart Obertürkheim",70329,Germany
"Leopoldstraße 7","Berlin Grunewald",10711,Germany
"Marseiller Strasse 93",Antdorf,82387,Germany
"Unter den Linden 49",Neubrandenburg,17009,Germany
"Sonnenallee 70",Augsburg,86161,Germany
"Karl-Liebknecht-Strasse 65",Dünsen,27243,Germany
"Chausseestr. 25",Altentreptow,17081,Germany
"Brandenburgische Straße 28","Berlin Malchow",13088,Germany
"Landsberger Allee 87",München,80538,Germany
"Schaarsteinweg 51",Aholfing,94345,Germany
"Scharnweberstrasse 1","Mannheim Rheinau",68199,Germany
"Hoheluftchaussee 36",Gößnitz,04637,Germany
"Hans-Grade-Allee 89",Schleswig,24822,Germany
"Leopoldstraße 14","Berlin Buckow",12349,Germany
"Schönwalder Allee 31",Heiligenhafen,23774,Germany
"Hallesches Ufer 40",Mettlach,66692,Germany
"Brandenburgische Str. 96",Talheim,74388,Germany
"Gubener Str. 11",Rosenheim,83011,Germany
"Luckenwalder Strasse 43",Stöckse,31638,Germany
"Friedrichstrasse 27","Düsseldorf Hassels",40599,Germany
"Schaarsteinweg 92",Nittenau,93145,Germany
"Meinekestraße 85",Hörstel,48477,Germany
"Motzstr. 88",Eppelsheim,55234,Germany
"Inge Beisheim Platz 13",Kollmar,25377,Germany
"Flughafenstrasse 87",Tirschenreuth,95636,Germany
"Fontenay 77",Marktredwitz,95604,Germany
"Straße der Pariser Kommune 63",Münster,48165,Germany
"Flughafenstrasse 86",Amberg,92210,Germany
"Mollstrasse 16",Breuberg,64747,Germany
"Rudolstaedter Strasse 94",Obernburg,63781,Germany
"Marseiller Strasse 14",Mallersdorf-Pfaffenberg,84066,Germany
"Ziegelstr. 13",Spiegelau,94515,Germany
"Eschenweg 5",Schmalkalden,98564,Germany
"Motzstr. 4",Seibersbach,55444,Germany
"Luetzowplatz 3",Dudeldorf,54647,Germany
"Genslerstraße 3","Berlin Wedding",13409,Germany
"Hermannstrasse 5","Worms Leiselheim",67549,Germany
"Fugger Strasse 20","Koblenz Oberwerth",56075,Germany
"Motzstr. 43",Grolsheim,55459,Germany
"Fasanenstrasse 62","Hamburg Marienthal",22043,Germany
"Rudower Strasse 17",Oberpierscheid,54649,Germany
"Rathausstrasse 1",Nürnberg,90114,Germany
"Straße der Pariser Kommune 1",Dortmund,44135,Germany
"Sömmeringstr. 85",Unterreichenbach,75399,Germany
"Schillerstrasse 3",Fischach,86847,Germany
"Gotzkowskystrasse 10",Dünfus,56754,Germany
"Pasewalker Straße 83",Bischweier,76476,Germany
"Hochstrasse 38",Wenningstedt,25996,Germany
"Lützowplatz 32",Mürlenbach,54570,Germany
"Kieler Strasse 43",Mühldorf,84445,Germany
"Lietzensee-Ufer 49",Görlitz,02801,Germany
"Hardenbergstraße 71",Schellweiler,66869,Germany
"Heinrich Heine Platz 95",Arnstadt,99303,Germany
"Lietzensee-Ufer 86",Riesa,01577,Germany
"Albrechtstrasse 92",Ingolstadt,85003,Germany
"Alt-Moabit 43",Torgau,04851,Germany
"Buelowstrasse 81",Mörlen,57583,Germany
"Landhausstraße 6",Eberswalde,16207,Germany
"Büsingstrasse 24",Dachau,85209,Germany
"Flotowstr. 36",Bernburg,06391,Germany
"Prenzlauer Allee 68",Leipzig,04448,Germany
"Frankfurter Allee 93","Karlsruhe Palmbach",76228,Germany
"Schönwalder Allee 91",Holtsee,24363,Germany
"Gotthardstrasse 9",Gera,07503,Germany
"Budapester Strasse 77",Neumünster,24514,Germany
"Augsburger Strasse 58",Trierscheid,53520,Germany
"Gotzkowskystraße 88",Isselburg,46419,Germany
"Gotthardstrasse 31",Chemnitz,09052,Germany
"Konstanzer Strasse 39",Bessenbach,63854,Germany
"Rosenstrasse 6",München,81511,Germany
"Gruenauer Strasse 40",Stade,21683,Germany
"Lietzensee-Ufer 14",Guben,03167,Germany
"Stuttgarter Platz 93",Olfen,59399,Germany
"Waldowstr. 70",Tegernsee,83681,Germany
"Jahnstrasse 79",Halfing,83128,Germany
"Ufnau Strasse 30",Sontheim,89567,Germany
"Rudower Strasse 86",Neuerburg,54673,Germany
"Genslerstraße 34","Berlin Tiergarten",10787,Germany
"Brandenburgische Str. 25",Neubulach,75387,Germany
"Hochstrasse 9",Nebel,25946,Germany
"Storkower Strasse 24",Lehmen,56332,Germany
"Kastanienallee 57",Moormerland,26802,Germany
"Prager Str 63",Landsberied,82290,Germany
"Albrechtstrasse 12",Ingolstadt,85049,Germany
"Gotthardstrasse 99",Gera,07501,Germany
"Lietzenburger Strasse 20","Bergisch Gladbach Hebborn",51465,Germany
"Hallesches Ufer 97",Mettlach,66693,Germany
"Billwerder Neuer Deich 29",Ludwigsstadt,96337,Germany
"Neuer Jungfernstieg 19",Ergoldsbach,84057,Germany
"Karl-Liebknecht-Strasse 69",Morsum,27321,Germany
"Kurfürstenstraße 79",Dettenhausen,72135,Germany
"Ollenhauer Str. 61","Stuttgart Degerloch",70597,Germany
"An Der Urania 12",Wöhrden,25797,Germany
"Alsterkrugchaussee 46",Schwabach,91109,Germany
"Alt Reinickendorf 20",Obergünzburg,87630,Germany
"Holstenwall 20",Burgkemnitz,06804,Germany
"Nuernbergerstrasse 19",Visbek,49429,Germany
"Luckenwalder Strasse 49",Celle,29221,Germany
"Am Borsigturm 78","Neuss Speck",41472,Germany
"Gotzkowskystraße 14",Steineroth,57518,Germany
"Hans-Grade-Allee 84",Ahrenviöl,25885,Germany
"Hoheluftchaussee 11",Abtlöbnitz,06628,Germany
"Meininger Strasse 86",Merchweiler,66589,Germany
"Billwerder Neuer Deich 86",Hof,95014,Germany
"Rudower Strasse 89",Pintesfeld,54649,Germany
"Motzstr. 78","Sankt Katharinen",55595,Germany
"Hermannstrasse 28","Worms Hochheim",67549,Germany
"Büsingstrasse 61",Fahrenzhausen,85775,Germany
"Mollstrasse 78",Büttelborn,64572,Germany
"Gubener Str. 36",Emmering,83550,Germany
"Güntzelstrasse 79",Stockem,54646,Germany
"Langenhorner Chaussee 52",Laufen,83406,Germany
"Spresstrasse 73","Bielefeld Gellershagen",33613,Germany
"Hans-Grade-Allee 44",Reinfeld,23855,Germany
"Bleibtreustraße 99",Weilheim,82355,Germany
"Adenauerallee 56",Ankershagen,17219,Germany
"Kurfürstendamm 77",Rostock,18074,Germany
"Lange Strasse 5",München,81806,Germany
"Brandenburgische Str. 55",Lauffen,74348,Germany
"Oldesloer Strasse 41",Lobenstein,07352,Germany
"Esplanade 63",Donaustauf,93093,Germany
"Oldesloer Strasse 83",Lauscha,98734,Germany
"Schmarjestrasse 14",Werneuchen,16353,Germany
"Gotzkowskystraße 2",Rhade,27404,Germany
"Hallesches Ufer 61",Schmelz,66835,Germany
"Rhinstrasse 51",München,80911,Germany
"Jenaer Strasse 71",Essen,45219,Germany
"Neuer Jungfernstieg 85",Vilsbiburg,84133,Germany
"Inge Beisheim Platz 1",Uetersen,25429,Germany
"Mellingburgredder 47",Weißenburg,91781,Germany
"Guentzelstrasse 19",Badenheim,55576,Germany
"Luckenwalder Strasse 9",Springe,31832,Germany
"Rankestraße 2",Lenting,85099,Germany
"Genslerstraße 28","Berlin Steglitz",12167,Germany
"Augsburger Straße 48",Herne,44649,Germany
"Konstanzer Strasse 50",Rothenbuch,63860,Germany
"Bleibtreustrasse 18","Gütersloh Isselhorst",33334,Germany
"Grolmanstraße 49","Bremen Ohlenhof",28239,Germany
"Fischerinsel 68","Viersen Bockert",41748,Germany
"Flughafenstrasse 47",Vilseck,92247,Germany
"Flughafenstrasse 18",Waidhaus,92726,Germany
"Prenzlauer Allee 33",Leipzig,04307,Germany
"Rankestraße 57",Berching,92332,Germany
"Marseiller Strasse 36",Hohenthann,84098,Germany
"Knesebeckstrasse 53",Niederirsen,57589,Germany
"Straße der Pariser Kommune 78",Bonn,53225,Germany
"Marseiller Strasse 58",Bayersoien,82435,Germany
"Rathausstrasse 49",Fürth,90704,Germany
"An der Alster 31",Berkau,06896,Germany
"Eichendorffstr. 64",Leibertingen,88637,Germany
"Billwerder Neuer Deich 83",Hof,95032,Germany
"Lange Strasse 4",Putzbrunn,85636,Germany
"Schönhauser Allee 85",Simonswald,79263,Germany
"Wallstrasse 29",Kaisersesch,56759,Germany
"Brandenburgische Strasse 17",Böchingen,76833,Germany
"Ruschestrasse 34",Wismar,23959,Germany
"Chausseestr. 39",Waren,17181,Germany
"Budapester Strasse 74",Neumünster,24517,Germany
"Koenigstrasse 43",Blankenburg,38882,Germany
"Augsburger Straße 49",Castrop-Rauxel,44575,Germany
"Sömmeringstr. 23",Elchingen,89270,Germany
"Genslerstraße 55","Berlin Schöneberg",10783,Germany
"Mellingburgredder 81",Treuchtlingen,91757,Germany
"An der Schillingbrucke 9",Rainau,73492,Germany
"Grolmanstraße 92","Bremen Habenhausen",28279,Germany
"Knesebeckstraße 94",Werdohl,58791,Germany
"Esplanade 86",Köfering,93096,Germany
"Grolmanstraße 12","Bremen Buntentor",28201,Germany
"Nuernbergerstrasse 85",Wilhelmshaven,26386,Germany
"Knesebeckstraße 38",Finnentrop,57413,Germany
"Ruschestrasse 58",Genthin,39303,Germany
"Luebecker Strasse 3",Buttenheim,96155,Germany
"Brandenburgische Strasse 90",Hochstadt,96272,Germany
"Motzstr. 91",Framersheim,55234,Germany
"Rudolstaedter Strasse 8",Aschaffenburg,63702,Germany
"Landsberger Allee 83",München,80456,Germany
"Lietzenburger Strasse 99",Meckenheim,53340,Germany
"Schönwalder Allee 62",Lensahn,23735,Germany
"Billwerder Neuer Deich 72",Gattendorf,95185,Germany
"Hollander Strasse 31",Flacht,65558,Germany
"Inge Beisheim Platz 25",Siek,22962,Germany
"Rudolstaedter Strasse 80",Aschaffenburg,63707,Germany
"Genterstrasse 82",Kiel,24124,Germany
"Leipziger Strasse 50","Ludwigshafen am Rhein Friesenheim",67059,Germany
"Luebeckertordamm 85",Vestenbergsgreuth,91487,Germany
"Kantstraße 44",Meiningen,98601,Germany
"Koenigstrasse 77",Teistungen,37340,Germany
"Paderborner Strasse 52",Dinkelscherben,86424,Germany
"Leipziger Straße 18",Wahlsburg,37194,Germany
"Neue Roßstr. 9",Künzell,36093,Germany
"Pohlstrasse 90",Schwülper,38179,Germany
"Grolmanstraße 41","Bremen Schwachhausen",28209,Germany
"Schönwalder Allee 93",Schacht-Audorf,24788,Germany
"Alter Wall 59",Miltenberg,63881,Germany
"Hallesches Ufer 75",Simmozheim,75397,Germany
"Meinekestraße 31",Holdorf,49451,Germany
"Fischerinsel 91","Viersen Pütterhöfe",41751,Germany
"Messedamm 99",Dresden,01127,Germany
"Bayreuther Strasse 79","Kaiserslautern Innenstadt",67663,Germany
"Brandenburgische Str 15",Köngernheim,55278,Germany
"Hardenbergstraße 41","Rutsweiler am Glan",66887,Germany
"Koepenicker Str. 55",Oberhambach,55765,Germany
"Gotzkowskystrasse 53",Birnbach,57612,Germany
"Fischerinsel 42",Grefrath,47929,Germany
"Hoheluftchaussee 67",Brandis,04821,Germany
"Rankestraße 98",Reichertshofen,85081,Germany
"Pasewalker Straße 96",Murrhardt,71540,Germany
"Lietzenburger Straße 19",Beesten,49832,Germany
"Motzstr. 47",Trechtingshausen,55413,Germany
"Charlottenstrasse 61",Dresden,01282,Germany
"Rohrdamm 49","Bad Salzuflen Werl-Aspe",32107,Germany
"Anhalter Strasse 2",Ransweiler,67808,Germany
"Landsberger Allee 25",München,80674,Germany
"Ruschestrasse 15",Dahlen,39539,Germany
"Gotthardstrasse 6",Chemnitz,09037,Germany
"Kurfuerstendamm 33",Garching,85739,Germany
"Messedamm 30",Dresden,01127,Germany
"Motzstr. 10",Winterbach,55595,Germany
"An Der Urania 31",Brunsbüttel,25534,Germany
"Guentzelstrasse 70",Welgesheim,55576,Germany
"Luckenwalder Strasse 67",Langlingen,29364,Germany
"Grolmanstraße 15","Bremen Kattenturm",28277,Germany
"Flotowstr. 90",Bitterfeld,06731,Germany
"Invalidenstrasse 41","Sankt Martin",67488,Germany
"Meininger Strasse 83",Eppelborn,66566,Germany
"Boxhagener Str. 96","Hamburg Eppendorf",20249,Germany
"Nuernbergerstrasse 20",Dötlingen,27801,Germany
"Luckenwalder Strasse 88",Westfeld,31079,Germany
"Grolmanstraße 51","Bremen Sankt Magnus",28757,Germany
"Friedrichstrasse 63","Düsseldorf Benrath",40589,Germany
"Am Borsigturm 7","Neuss Augustinusviertel",41464,Germany
"Kirchenallee 3",Frauenau,94258,Germany
"Gotzkowskystraße 36",Rees,46459,Germany
"Büsingstrasse 87",Oberroth,89294,Germany
"Chausseestr. 35",Altentreptow,17081,Germany
"Landsberger Allee 86",München,80701,Germany
"Büsingstrasse 65",Bergkirchen,85232,Germany
"Ansbacher Strasse 7",Rödelhausen,56858,Germany
"Hoheluftchaussee 39",Mügeln,04767,Germany
"Hallesches Ufer 24",Mettlach,66689,Germany
"Alsterkrugchaussee 65",Wilburgstetten,91634,Germany
"Alt-Moabit 32",Eilenburg,04831,Germany
"Scharnweberstrasse 21","Mannheim Blumenau",68307,Germany
"An der Alster 29",Dannigkow,39245,Germany
"Knesebeckstraße 74",Dorsten,46286,Germany
"Gotzkowskystraße 10",Dillingen,66751,Germany
"Wallstrasse 77",Kaisersesch,56759,Germany
"Lange Strasse 41",München,81739,Germany
"Mohrenstrasse 19",Altheim,89174,Germany
"Rudower Strasse 75",Malberg,54655,Germany
"Karl-Liebknecht-Strasse 44",Syke,28857,Germany
"Messedamm 29",Dresden,01069,Germany
"Oldesloer Strasse 25",Oberhof,98556,Germany
"Bayreuther Strasse 53","Reutlingen Sondelfingen",72766,Germany
"Bayreuther Strasse 9",Frankfurt,15208,Germany
"Ollenhauer Str. 36","Stuttgart Mitte",70176,Germany
"Invalidenstrasse 52",Schweix,66957,Germany
"Nuernbergerstrasse 42",Rastede,26180,Germany
"Ruschestrasse 72",Halberstadt,38803,Germany
"Nuernbergerstrasse 28",Malente,23710,Germany
"Reeperbahn 70",Albertsdorf,18182,Germany
"Bayreuther Strasse 29","Reutlingen Mittelstadt",72766,Germany
"Messedamm 69",Dresden,01099,Germany
"Kurfürstendamm 28",Rostock,18181,Germany
"Koepenicker Str. 94",Oberhosenbach,55758,Germany
"Motzstr. 59",Hillesheim,67586,Germany
"An der Schillingbrucke 29",Steinheim,89555,Germany
"Koenigstrasse 32",Bilzingsleben,06578,Germany
"Gruenauer Strasse 57",Linau,22959,Germany
"Heinrich Heine Platz 7",Berthelsdorf,01844,Germany
"Knesebeckstraße 8",Eschweiler,52249,Germany
"Lützowplatz 12",Kirf,54441,Germany
"Hochstrasse 2",Schafflund,24978,Germany
"Albrechtstrasse 13",Kissing,86438,Germany
"Charlottenstrasse 20",Cottbus,03009,Germany
"Alter Wall 3",Gelchsheim,97255,Germany
"Alsterkrugchaussee 25",Wendelstein,90527,Germany
"Borstelmannsweg 90",Lisberg,96170,Germany
"Brandenburgische Str. 91",Oedheim,74229,Germany
"Kurfürstendamm 76",Rostock,18008,Germany
"Stuttgarter Platz 36",Bendorf,56170,Germany
"Schaarsteinweg 81",Wallersdorf,94520,Germany
"Schillerstrasse 34",Obergriesbach,86573,Germany
"Luebeckertordamm 34",Allersberg,90584,Germany
"Rhinstrasse 30",München,80801,Germany
"Stresemannstr. 65",Marquartstein,83247,Germany
"Budapester Strasse 91",Neumünster,24514,Germany
"Kurfürstendamm 37",Rostock,18078,Germany
"Charlottenstrasse 81",Dresden,01266,Germany
"Prager Str 84",Fürstenfeldbruck,82246,Germany
"Hollander Strasse 4",Wohratal,35288,Germany
"Paul-Nevermann-Platz 16","Bad Brückenau",97769,Germany
"Borstelmannsweg 35",Michelau,96243,Germany
"Augsburger Strasse 65",Neunkhausen,57520,Germany
"Hallesches Ufer 52",Weiskirchen,66707,Germany
"Bayreuther Strasse 31","Kaiserslautern Innenstadt",67663,Germany
"Neuer Jungfernstieg 34",Moosburg,85360,Germany
"Eichendorffstr. 55",Tettnang,88069,Germany
"Gotthardstrasse 72",Chemnitz,09031,Germany
"Brandenburgische Str. 96",Neuenbürg,75305,Germany
"Gubener Str. 83",Rohrdorf,83099,Germany
"Lange Strasse 11",Ottobrunn,85503,Germany
"Genslerstraße 83","Berlin Tegel",13503,Germany
"Landhausstraße 37","Königs Wusterhausen",15703,Germany
"Schaarsteinweg 54",Michelsneukirchen,93185,Germany
"Landhausstraße 56",Bärenklau,16727,Germany
"Fugger Strasse 31",Elstertrebnitz,04523,Germany
"Grosse Praesidenten Str. 43",Möckmühl,74219,Germany
"Hochstrasse 34",Bordelum,25852,Germany
